Testplan Name:Hostname:Serial Number:Model:Component Name:Description:Id:Firmware Version:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:iLO 5: SystemBMC: 1:2.72 Sep 04 2022:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:System ROM: SystemRomActive: 2:U46 v1.64 (08/11/2022):
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Intelligent Platform Abstraction Data: PlatformDefinitionTable: 3:11.3.0 Build 36:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:System Programmable Logic Device: SystemProgrammableLogicDevice: 4:0x15:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Power Management Controller Firmware: PowerManagementController: 5:1.0.7:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Power Supply Firmware: PowerSupplies: 6:2.00:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Power Supply Firmware: PowerSupplies: 7:2.00:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Innovation Engine (IE) Firmware: InnovationEngineFirmware: 8:1.0.0.20:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Server Platform Services (SPS) Firmware: SPSFirmwareVersionData: 9:4.4.4.53:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Server Platform Services (SPS) Descriptor: SPSFirmwareDescriptor: 10:1.3 0:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Redundant System ROM: SystemRomBackup: 11:U46 v1.58 (01/13/2022):
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Intelligent Provisioning: Intelligent Provisioning: 12:3.64.2:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:Power Management Controller FW Bootloader: PowerManagementControllerBootloader: 13:1.1:
ENM_51071_EEIDLE_D&S:ieatlms8052:CZJ15207C7:ProLiant DL360 Gen10 Plus:HPE Smart Storage Energy Pack 1 Firmware: SmartStorageEnergyPack: 14:0.70:
